Company,JobClosed,ClosedDate,JobComplete,JobCompletionDate,JobEngineered,CheckOff1,CheckOff2,CheckOff3,CheckOff4,CheckOff5,JobReleased,JobHeld,SchedStatus,JobNum,PartNum,RevisionNum,DrawNum,PartDescription,ProdQty,IUM,StartDate,StartHour,DueDate,DueHour,ReqDueDate,JobCode,QuoteNum,QuoteLine,ProdCode,UserChar1,UserChar2,UserChar3,UserChar4,UserDate1,UserDate2,UserDate3,UserDate4,UserDecimal1,UserDecimal2,UserInteger1,UserInteger2,CommentText,ExpenseCode,InCopyList,WIName,WIStartDate,WIStartHour,WIDueDate,WIDueHour,Candidate,SchedCode,SchedLocked,ProjectID,WIPCleared,JobFirm,PersonList,PersonID,ProdTeamID,QtyCompleted,Plant,DatePurged,TravelerReadyToPrint,TravelerLastPrinted,StatusReadyToPrint,StatusLastPrinted,CallNum,CallLine,JobType,RestoreFlag,PhaseID,AnalysisCode,LockQty,HDCaseNum,ProcessMode,PlannedActionDate,PlannedKitDate,MSPTaskID,MSPPredecessor,UserMapData,ProductionYield,OrigProdQty,PreserveOrigQtys,NoAutoCompletion,NoAutoClosing,CreatedBy,CreateDate,WhseAllocFlag,OwnershipStatus,PDMObjID,ExportRequested,SplitMfgCostElements,XRefPartNum,XRefPartType,XRefCustNum,BasePartNum,BaseRevisionNum,RoughCutScheduled,EquipID,PlanNum,MaintPriority,SplitJob,NumberSource,CloseMeterReading,IssueTopicID1,IssueTopicID2,IssueTopicID3,IssueTopicID4,IssueTopicID5,IssueTopicID6,IssueTopicID7,IssueTopicID8,IssueTopicID9,IssueTopicID10,IssueTopics,ResTopicID1,ResTopicID2,ResTopicID3,ResTopicID4,ResTopicID5,ResTopicID6,ResTopicID7,ResTopicID8,ResTopicID9,ResTopicID10,ResTopics,Forward,SchedSeq,PAAExists,DtlsWithinLeadTime,GroupSeq,RoughCut,PlanGUID,PlanUserID,LastChangedBy,LastChangedOn,EPMExportLevel,JobWorkflowState,JobCSR,ExternalMES,SysRowID,LastExternalMESDate,LastScheduleDate,LastScheduleProc,SchedPriority,DaysLate,ContractID,ProjProcessed,SyncReqBy,CustName,CustID,IsCSRSet,UnReadyCostProcess,ProcSuspendedUpdates,ProjProcessedDate,PCLinkRemoved,ForeignSysRowID,ssePart_c,EngineerCode_c,EngineeringApproval_c,EngineeringReview_c,QtyMinimum_c,Customer_c,QualityApproval_c,InitialReview_c
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84650,3023-20426-1,D,,Plate,250,EA,2018-07-13,23,2018-08-31,0,2018-08-31,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-07-13,23,2018-08-31,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-13,2018-07-13,,,,1,181,0,0,0,Ejorge,2018-05-30,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,13390,0,0,0,1,,,,,0,,,0,E4F5C692-0A39-4533-BE2D-8FCDECA03CE0,,,,-990630,39,,0,0,,,0,0,,,0,E4F5C692-0A39-4533-BE2D-8FCDECA03CE0,0,,0,0,240,NORD,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82781,814324-2,N/C,,"Plate, Retainer",100,EA,2018-10-15,11.17,2019-01-30,0,2019-01-30,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-10-15,11.17,2019-01-30,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-10-15,2018-10-15,,,,1,6,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,18530,1,0,0,1,,,,,0,,,0,DB824AFD-6095-4794-BFBA-8FDB8C56E1A5,,,,-967590,135,,0,0,,,0,0,,,0,DB824AFD-6095-4794-BFBA-8FDB8C56E1A5,0,,0,0,90,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83580,778839-42,A,,"Bushing, Carbon",1250,EA,2019-01-09,22,2019-03-14,0,2019-03-14,,0,0,BUSHING,,,,,,,,,0,0,0,0,Vendor Supplied Material No Bom Required,,1,,2019-01-09,22,2019-03-14,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-01-09,2019-01-09,,,,1,95,0,0,0,Ejorge,2018-03-26,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,22470,1,0,0,1,,,,,0,,,0,83F5B0C5-D3D1-4C5B-9817-8FDDE3C01718,,,,-947430,219,,0,0,,,0,0,,,0,83F5B0C5-D3D1-4C5B-9817-8FDDE3C01718,0,,0,0,1250,UTAS,0,0
HEM,1,2017-10-31,1,2017-10-23,1,0,0,0,0,0,1,0,1,80031,CL-80213-A STUD,01,,Stud,430,EA,2017-10-16,15.98,2017-10-20,0,2017-10-20,,0,0,STUD,,,,,,,,,0,0,0,0,,,1,,2017-10-16,15.98,2017-10-20,0,1,NORMAL,0,,1,1,,,,429,MfgSys,,0,2017-10-02,0,,0,0,MFG,,,,1,0,S,2017-10-16,2017-10-16,,,,1,430,0,0,0,TLentini,2017-10-02,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,DC67F2C1-1002-47E6-899E-8FDF245A12F3,,,,0,0,,0,0,,,0,0,,,0,DC67F2C1-1002-47E6-899E-8FDF245A12F3,0,,1,1,430,,0,0
HEM,1,2018-05-25,1,2018-05-25,1,0,0,0,0,0,1,0,1,84115,65652-03119-101,F,,Rod,64,EA,2018-05-14,6,2018-06-01,11.49,2018-05-18,,0,0,ROD,,,,,,,,,0,0,0,0,,,1,,2018-05-14,6,2018-06-01,11.49,1,NORMAL,0,,1,1,,,,64,MfgSys,,0,2018-05-02,0,,0,0,MFG,,,,1,0,S,2018-05-14,2018-05-14,,,,1,64,0,0,0,TLentini,2018-05-01,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,8C3D5765-27F6-4A1B-A04F-8FE248E5F649,,,,-1003110,-13,,0,0,,,0,0,,,0,8C3D5765-27F6-4A1B-A04F-8FE248E5F649,0,002,1,1,64,Cambridge Specialty,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82776,1017822-1,N/C,,"Spacer, Hex",200,EA,2018-08-10,16.54,2018-10-16,0,2018-10-16,,0,0,SPACER,,,,,,,,,0,0,0,0,,,1,,2018-08-10,16.54,2018-10-16,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-08-10,2018-08-10,,,,1,21,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,15330,1,0,0,1,,,,,0,,,0,1BD92935-7949-42CB-8364-8FECCDFA431A,,,,-983190,70,,0,0,,,0,0,,,0,1BD92935-7949-42CB-8364-8FECCDFA431A,0,,0,0,185,UTAS,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,83586,815300-2,B,,"Seat, Upper",100,EA,2019-02-01,10,2019-04-30,0,2019-04-30,,0,0,SEAT,,,,,,,,,0,0,0,0,"CONTRACT #                               DPAS RATINGSPRPA1-13-G-001X5192                 DO-A7SPRPA1-13-G-001X5197                 DO-A7MILITARY-KAI-T50                            UN-RAT",,1,,2019-02-01,10,2019-04-30,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-02-01,2019-02-01,,,,1,4,0,0,0,Ejorge,2018-03-27,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,23350,1,0,0,1,,,,,0,,,0,79E205EF-0001-4C6D-A323-8FEF87E8EAA2,,,,-941910,242,,0,0,,,0,0,,,0,79E205EF-0001-4C6D-A323-8FEF87E8EAA2,0,,1,1,85,UTAS,1,1
HEM,1,2018-02-21,1,2018-02-20,1,0,0,0,0,0,1,0,1,69658,810190-22 HS-N,B,,"Bushing, Flanged",36,EA,2017-09-28,0,2017-10-03,10,2017-09-01,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-10-03,10,1,NORMAL,0,,1,1,,,,36,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,36,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,D901B207-B096-4560-8E2E-8FF310CC04AA,,,,-1000230,-1,,0,0,,,0,0,,,0,D901B207-B096-4560-8E2E-8FF310CC04AA,0,,1,1,0,,1,1
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84659,725608-6,D,,Bushing,100,EA,2018-08-31,21.18,2018-09-24,0,2018-09-24,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,1,,2018-08-31,21.18,2018-09-24,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-08-31,2018-08-31,,,,1,2,0,0,0,Ejorge,2018-05-30,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,16200,1,0,0,1,,,,,0,,,0,50516A40-30E0-4D87-B1AA-900F5416087D,,,,-978390,90,,0,0,,,0,0,,,0,50516A40-30E0-4D87-B1AA-900F5416087D,0,,0,0,90,ALP,0,0
SMC,0,,0,,1,0,0,0,0,0,0,1,R,MRP00000000005,1520M56P09,D,,"Bushing, Flanged",50,EA,2019-02-13,9.4,2019-03-27,14,2019-03-28,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,0,,2019-02-13,9.4,2019-03-27,14,0,NORMAL,0,,0,0,,,,0,MfgSys,,0,,0,,0,0,MFG,,,,0,0,S,2019-02-11,2019-02-13,,,,1,50,0,0,0,Ejorge,2018-06-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,BD830882-0A4E-43DD-B183-9035462CCEA4,,,,0,0,,0,0,,,0,0,,,0,BD830882-0A4E-43DD-B183-9035462CCEA4,0,,0,0,0,,0,0
HEM,1,2018-02-27,1,2018-02-27,1,0,0,0,0,0,1,1,R,80956,7010194H02,A,,Tie Rod Assy,2,EA,2018-02-15,6,2018-02-26,7,2018-02-26,,0,0,TIE ROD,,,,,,,,,0,0,0,0,,,1,,2018-02-15,6,2018-02-26,7,1,NORMAL,0,,1,1,RPaul,RPaul,,2,MfgSys,,0,2018-02-08,0,,0,0,MFG,,,,1,0,S,2018-02-15,2018-02-15,,,,1,2,0,0,0,Ejorge,2017-12-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,,,,,0,,,0,3C3BD019-4333-42A3-8AA0-90508459F025,,,,0,0,,0,0,,,0,0,,,0,3C3BD019-4333-42A3-8AA0-90508459F025,0,,1,1,2,UTAS,1,1
HEM,1,2017-10-31,1,2017-10-10,1,0,0,0,0,0,1,0,1,70016,7010089H03,A,,Tie Rod Assy,24,EA,2017-10-02,6,2017-10-09,7,2017-10-08,,0,0,TIE ROD,,,,,,,,,0,0,0,0,,,1,,2017-10-02,6,2017-10-09,7,1,NORMAL,0,,1,1,,,,240,MfgSys,,0,2017-10-06,0,,0,0,MFG,,,,1,0,S,2017-10-02,2017-10-02,,,,1,24,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,0434645C-110A-4DD1-9490-905867FDB280,,,,-1000230,-1,,0,0,,,0,0,,,0,0434645C-110A-4DD1-9490-905867FDB280,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82654,813165-1,N/C,,Spacer,100,EA,2018-07-09,13.42,2018-08-07,0,2018-08-07,,0,0,SPACER,,,,,,,,,0,0,0,0,,,1,,2018-07-09,13.42,2018-08-07,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-07-09,2018-07-09,,,,1,28,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,12980,1,0,0,1,,,,,0,,,0,991CB838-F630-4963-B561-905BEED22B69,,,,-991590,35,,0,0,,,0,0,,,0,991CB838-F630-4963-B561-905BEED22B69,0,,0,0,90,UTAS,0,0
HEM,1,2018-02-23,1,2018-02-22,1,0,0,0,0,0,1,1,R,80678,739112-27,B,,"Screw, Adj, Special",60,EA,2017-12-15,21.05,2018-01-12,0,2018-01-12,,0,0,SCREW,,,,,,,,,0,0,0,0,,,1,,2017-12-15,21.05,2018-01-12,0,1,NORMAL,0,,1,1,RPaul,RPaul,,60,MfgSys,,0,2017-11-30,0,,0,0,MFG,,,,1,0,S,2017-12-15,2017-12-15,,,,1,19,0,0,0,Ejorge,2017-11-13,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,,,,,0,,,0,052F51D9-3866-4D57-9AB2-9061AFEA5A7F,,,,0,0,,0,0,,,0,0,,,0,052F51D9-3866-4D57-9AB2-9061AFEA5A7F,0,,1,1,50,UTAS,1,1
HEM,1,2018-01-08,1,2017-12-29,1,0,0,0,0,0,1,1,R,80484,0703,D,,Delay 7499,500,EA,2017-12-14,6,2018-01-03,8.5,2017-12-30,,0,0,CUSTOM,,,,,,,,,0,0,0,0,REMAKE OF SCRAPPED PARTS,,1,,2017-12-14,6,2018-01-03,8.5,1,IMMED,1,,1,1,JGlaude~RPaul,JGlaude,,417,MfgSys,,0,2017-12-14,0,,0,0,MFG,,,,1,0,S,2017-12-14,2017-12-14,,,,1,500,0,0,0,Ejorge,2017-11-02,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,D38705AE-A79C-4BB0-AA6C-906235200599,,,,0,0,,0,0,,,0,0,,,0,D38705AE-A79C-4BB0-AA6C-906235200599,0,,1,1,100,OLYMPUS,1,0
HEM,1,2018-05-14,1,2018-05-14,1,0,0,0,0,0,1,1,R,81544,2010A04H04-24,R,,"Key, Machine",200,EA,2018-04-04,6,2018-05-29,7,2018-03-13,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2018-04-04,6,2018-05-29,7,1,NORMAL,0,,1,1,RPaul,RPaul,,200,MfgSys,,0,2018-04-05,0,,0,0,MFG,,,,1,0,S,2018-04-04,2018-04-04,,,,1,28,0,0,0,Ejorge,2018-01-25,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,D49DB2A9-26FA-4A81-AF02-906687ECF8DF,,,,-1003590,-15,,0,0,,,0,0,,,0,D49DB2A9-26FA-4A81-AF02-906687ECF8DF,0,,1,1,185,"PWC, UTAS",1,1
HEM,1,2017-11-21,1,2017-11-09,1,0,0,0,0,0,1,0,1,68731,799737-4,N/C,,"Ring, Convex",335,EA,2017-09-28,0,2017-10-24,13,2017-08-20,,0,0,RING,,,,,,,,,0,0,0,0,Pulled In To Match Mrp,,1,,2017-09-28,0,2017-10-24,13,1,NORMAL,0,,1,1,,,,106,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,335,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,DDE3D82F-0A47-44D1-B40F-907B6D2E77FD,,,,-1005270,-22,,0,0,,,0,0,,,0,DDE3D82F-0A47-44D1-B40F-907B6D2E77FD,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82538,1008440-2,N/C,,Guide,500,EA,2018-05-14,6,2018-07-17,21.27,2018-07-11,,0,0,GUIDE,,,,,,,,,0,0,0,0,,,1,,2018-05-14,6,2018-07-17,21.27,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-10,0,,0,0,MFG,,,,1,0,S,2018-05-14,2018-05-14,,,,1,12,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,7380,1,0,0,0,,,,,0,,,0,1251EB4F-513A-4991-8914-908721210A45,,,,-1003110,-13,,0,0,,,0,0,,,0,1251EB4F-513A-4991-8914-908721210A45,0,,1,1,475,UTAS,1,1
HEM,1,2017-10-31,1,2017-10-17,1,0,0,0,0,0,1,0,1,80292,5043T90G01,H,,"Heat Shield, C-sump",201,EA,2017-10-17,14.46,2017-10-19,0,2017-10-19,,0,0,CUSTOM,,,,,,,,,0,0,0,0,,,1,,2017-10-17,14.46,2017-10-19,0,1,NORMAL,0,,1,1,,,,201,MfgSys,,0,2017-10-13,0,,0,0,MFG,,,,1,0,S,2017-10-17,2017-10-17,,,,1,201,0,0,0,TLentini,2017-10-13,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,D1EFB087-AAC4-43D0-9CC4-9088C03FA164,,,,0,0,,0,0,,,0,0,,,0,D1EFB087-AAC4-43D0-9CC4-9088C03FA164,0,,1,1,201,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82672,AMS6370_0.1800GD,P,,AMS 6370 0.1800 GD (4130),36,FT,2019-01-25,23,2019-02-07,0,2019-02-07,,0,0,,,,,,,,,,0,0,0,0,,,1,,2019-01-25,23,2019-02-07,0,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2019-01-25,2019-01-25,,,,1,1.1708,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,23050,1,0,0,1,,,,,0,,,0,D5D8AA4C-7C52-4616-AF11-908AF0A16D69,,,,-943830,234,,0,0,,,0,0,,,0,D5D8AA4C-7C52-4616-AF11-908AF0A16D69,0,,0,0,36,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,84224,739-0025:C1008,B,,Bushing Sleeve,350,EA,2018-05-29,6,2018-09-24,7,2018-06-13,,0,0,BUSHING,,,,,,,,,0,0,0,0,,,1,,2018-05-29,6,2018-09-24,7,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-05-29,2018-05-29,,,,1,375,0,0,0,Ejorge,2018-05-07,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,840,1,0,0,0,,,,,0,,,0,2EBB8F53-D36C-4D21-8493-9091331DB22E,,,,-1025670,-107,,0,0,,,0,0,,,0,2EBB8F53-D36C-4D21-8493-9091331DB22E,0,,1,1,300,HUNTINGTON,1,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,80962,7000826-1,B,,"Rod, Tie",200,EA,2018-05-14,6,2018-09-28,12.5,2018-08-24,,0,0,ROD,,,,,,,,,0,0,0,0,,,1,,2018-05-14,6,2018-09-28,12.5,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-10,0,,0,0,MFG,,,,1,0,S,2018-05-14,2018-05-14,,,,1,11,0,0,0,Ejorge,2017-12-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,3720,1,0,0,0,,,,,0,,,0,2B155EB9-1875-41B8-AD1A-90AD007B3498,,,,-1010070,-42,,0,0,,,0,0,,,0,2B155EB9-1875-41B8-AD1A-90AD007B3498,0,,1,1,185,UTAS,1,1
HEM,1,2018-02-15,1,2018-02-05,1,0,0,0,0,0,1,0,1,81424,349-1072-001,A,,Jackpost,1924,EA,2018-01-29,19.76,2018-02-05,0,2018-02-05,,0,0,SCREW,,,,,,,,,0,0,0,0,,,1,,2018-01-29,19.76,2018-02-05,0,1,NORMAL,0,,1,1,,,,1922,MfgSys,,0,2018-01-16,0,,0,0,MFG,,,,1,0,S,2018-01-29,2018-01-29,,,,1,1924,0,0,0,TLentini,2018-01-16,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,B8443944-4A39-4870-BE45-90B063FEE2DD,,,,0,0,,0,0,,,0,0,,,0,B8443944-4A39-4870-BE45-90B063FEE2DD,0,,1,1,1924,Esteem,1,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82294,69474A3-10,AE,,"Pin, Straight, Headless",1500,EA,2018-04-04,6,2018-06-11,6.5,2018-05-31,,0,0,PIN,,,,,,,,,0,0,0,0,,,1,,2018-04-04,6,2018-06-11,6.5,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-04-05,0,,0,0,MFG,,,,1,0,S,2018-04-04,2018-04-04,,,,1,23,0,0,0,Ejorge,2018-03-12,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,8170,1,0,0,0,,,,,0,,,0,BBC61EDF-C45B-48F8-9A6C-90B09F8EF0A7,,,,-1001430,-6,,0,0,,,0,0,,,0,BBC61EDF-C45B-48F8-9A6C-90B09F8EF0A7,0,,1,1,1475,UTAS,1,1
HEM,0,,0,,1,0,0,0,0,0,1,1,R,82198,766314-1,D,,"Seat, Spring",400,EA,2018-06-08,14.16,2018-08-03,24,2018-08-04,,0,0,SEAT,,,,,,,,,0,0,0,0,,,1,,2018-06-08,14.16,2018-08-03,24,0,NORMAL,0,,0,1,RPaul,RPaul,,0,MfgSys,,0,2018-05-03,0,,0,0,MFG,,,,1,0,S,2018-06-08,2018-06-08,,,,1,38,0,0,0,Ejorge,2018-03-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,10480,1,0,0,1,,,,,0,,,0,1882095D-EFEA-40B5-8519-90B20AE91C64,,,,-998790,5,,0,0,,,0,0,,,0,1882095D-EFEA-40B5-8519-90B20AE91C64,0,,1,1,385,UTAS,1,1
HEM,1,2018-01-08,1,2018-01-08,1,0,0,0,0,0,1,1,R,80058,5030M68P01,A,,Plug,68,EA,2017-11-20,18.17,2017-12-27,8,2017-12-11,,0,0,PLUG,,,,,,,,,0,0,0,0,,,1,,2017-11-20,18.17,2017-12-27,8,1,NORMAL,1,,1,1,,,,68,MfgSys,,0,2017-10-18,0,,0,0,MFG,,,,1,0,S,2017-11-20,2017-11-20,,,,1,19,0,0,0,Ejorge,2017-10-04,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,A9E6B3A8-AF76-437B-8F56-90B283D541C1,,,,0,0,,0,0,,,0,0,,,0,A9E6B3A8-AF76-437B-8F56-90B283D541C1,0,,1,1,20,,1,0
HEM,1,2017-10-31,1,2017-10-31,1,0,0,0,0,0,1,0,1,70010,3030M36P01,B,,"Retainer, Seat",75,EA,2017-09-28,0,2017-11-14,8,2017-09-18,,0,0,SEAT,,,,,,,,,0,0,0,0,,,1,,2017-09-28,0,2017-11-14,8,1,NORMAL,0,,1,1,,,,82,MfgSys,,0,2017-09-30,0,,0,0,MFG,,,,1,0,S,2017-09-28,2017-09-28,,,,1,75,0,0,0,sclark,2017-09-28,0,,,,1,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,0,,,0,7587714A-5E0E-489D-A77E-90C6407628DB,,,,-1010310,-43,,0,0,,,0,0,,,0,7587714A-5E0E-489D-A77E-90C6407628DB,0,,1,1,0,,0,0
HEM,0,,0,,1,0,0,0,0,0,0,1,R,82837,816087-1,N/C,,"Seat, Helical Compression",150,EA,2018-10-03,9.36,2018-11-09,0,2018-11-09,,0,0,SEAT,,,,,,,,,0,0,0,0,,,1,,2018-10-03,9.36,2018-11-09,0,0,NORMAL,0,,0,1,JGlaude,JGlaude,,0,MfgSys,,0,,0,,0,0,MFG,,,,1,0,S,2018-10-03,2018-10-03,,,,1,7,0,0,0,Ejorge,2018-03-16,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,17710,1,0,0,1,,,,,0,,,0,AD9DA169-2A73-40E6-AF4F-90DE04760867,,,,-970710,122,,0,0,,,0,0,,,0,AD9DA169-2A73-40E6-AF4F-90DE04760867,0,,0,0,135,UTAS,0,0
SMC,1,2016-05-23,1,2016-05-23,1,0,0,0,0,0,1,1,R,000445,5053M38P01,ONO,,"Seal, Igniter",98,EA,2016-01-29,6,2016-03-25,9,2016-01-29,,0,0,MISC,,,,,,,,,0,0,70234,0,"LOT NO 19645SPLIT 48 PCS TO J000445-1 AFTER OP. 40 P.K 3/2/16",,0,,2016-01-29,6,2016-03-25,9,1,NORMAL,0,,1,1,,,,87,MfgSys,,0,2016-01-30,0,,0,0,MFG,,,,0,0,S,2016-01-27,2016-01-29,,,,0,146,0,0,0,sbevets1,2016-01-29,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,7B6AA751-CFA0-456D-810B-90F104A0D153,,,,0,0,,0,0,,,0,0,,,0,7B6AA751-CFA0-456D-810B-90F104A0D153,0,,0,0,0,,0,0
SMC,1,2016-05-23,1,2016-05-23,1,0,0,0,0,0,1,1,R,000476,4041T51P02,C,,"Tube, Transfer- A Sump",1150,EA,2015-11-23,6,2016-03-25,14,2016-03-25,,0,0,MISC,,,,,,,,,0,0,70315,0,LOTNO.19649,,0,,2015-11-23,6,2016-03-25,14,1,NORMAL,0,,1,1,,,,1100,MfgSys,,0,2016-01-31,0,,0,0,MFG,,,,0,0,S,2015-11-19,2015-11-23,,,,0,1150,0,0,0,sbevets1,2016-01-31,0,,,,0,,,0,,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,0,,,0,0352E833-06A4-46FC-BEBE-90F1F08D1DD7,,,,0,0,,0,0,,,0,0,,,0,0352E833-06A4-46FC-BEBE-90F1F08D1DD7,0,,0,0,0,,0,0
HEM,0,,1,2018-03-09,1,0,0,0,0,0,1,1,R,80985,22661-01,A,,Drive Shaft,100,EA,2018-01-15,19.47,2018-03-01,0,2018-03-01,,0,0,SHAFT,,,,,,,,,0,0,0,0,,,1,,2018-01-15,19.47,2018-03-01,0,1,NORMAL,0,,0,1,RPaul,RPaul,,112,MfgSys,,0,2017-12-14,0,,0,0,MFG,,,,1,0,S,2018-01-15,2018-01-15,,,,1,100,0,0,0,Ejorge,2017-12-05,0,,,,1,,,0,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,,,,,0,,,0,F7CCA577-E1C2-4284-9CCF-90F8E92B443C,,,,0,0,,0,0,,,0,0,,,0,F7CCA577-E1C2-4284-9CCF-90F8E92B443C,0,,1,1,85,NORD,1,1
