Company,JobComplete,IssuedComplete,JobNum,AssemblySeq,MtlSeq,PartNum,Description,QtyPer,RequiredQty,IUM,LeadTime,RelatedOperation,MtlBurRate,EstMtlBurUnitCost,EstUnitCost,IssuedQty,TotalCost,MtlBurCost,ReqDate,WarehouseCode,SalvagePartNum,SalvageDescription,SalvageQtyPer,SalvageUM,SalvageMtlBurRate,SalvageUnitCredit,SalvageEstMtlBurUnitCredit,SalvageQtyToDate,SalvageCredit,SalvageMtlBurCredit,MfgComment,VendorNum,PurPoint,BuyIt,Ordered,PurComment,BackFlush,EstScrap,EstScrapType,FixedQty,FindNum,RevisionNum,SndAlrtCmpl,RcvInspectionReq,Plant,Direct,MaterialMtlCost,MaterialLabCost,MaterialSubCost,MaterialBurCost,SalvageMtlCredit,SalvageLbrCredit,SalvageBurCredit,SalvageSubCredit,APSAddResType,CallNum,CallLine,ProdCode,UnitPrice,BillableUnitPrice,DocBillableUnitPrice,ResReasonCode,PricePerCode,Billable,ShippedQty,DocUnitPrice,QtyStagedToDate,AddedMtl,MiscCharge,MiscCode,SCMiscCode,RFQNeeded,RFQVendQuotes,RFQNum,RFQLine,RFQStat,AnalysisCode,GlbRFQ,WhseAllocFlag,WIReqDate,Rpt1BillableUnitPrice,Rpt2BillableUnitPrice,Rpt3BillableUnitPrice,Rpt1UnitPrice,Rpt2UnitPrice,Rpt3UnitPrice,BaseRequiredQty,BaseUOM,Weight,WeightUOM,ReqRefDes,BasePartNum,BaseRevisionNum,SelectForPicking,StagingWarehouseCode,StagingBinNum,PickError,EstMtlUnitCost,EstLbrUnitCost,EstBurUnitCost,EstSubUnitCost,SalvageEstMtlUnitCredit,SalvageEstLbrUnitCredit,SalvageEstBurUnitCredit,SalvageEstSubUnitCredit,LoanedQty,BorrowedQty,ReassignSNAsm,GeneralPlanInfo,EstStdDescription,PricingUOM,RemovedFromPlan,IsPOCostingMaintained,EstStdType,POCostingFactor,PlannedQtyPerUnit,POCostingDirection,POCostingUnitVal,GroupSeq,SysRowID,OrigStructTag,OrigGroupSeq,ShowStatusIcon,ContractID,LinkToContract,StagingLotNum,PCLinkRemoved
HEM,0,1,82061,0,30,3026-18210-3,M3 X 0.5 X 4.5 Tangless Metric Locking Helicoil,2,496,EA,0,10,0,0,0.18,496,89.28,0,2018-07-13,FGI,,,0,,0,0,0,0,0,0,"Vendor Supplied Matl., No B.o.m. Reqd.
",0,,0,0,,0,0,%,0,,N,0,0,MfgSys,0,0,0,89.28,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,496,0,0,,,0,0,0,0,,,0,0,2018-07-13,0,0,0,0,0,0,496,EA,0,LBS,0,,,0,,,,0,0,0,0.18,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,48CB55F5-621C-4CD2-814E-BAC3E9302A7B,,0,,,0,,0
HEM,0,1,82061,0,40,22542-04,M3 X 20 Cheese Head Screw,2,496,EA,0,10,0,0,0.0908,496,45.04,0,2018-07-13,FGI,,,0,,0,0,0,0,0,0,"No B.o.m. Required - Vendor Supplied Material
Detail For 4034-18512
",0,,0,0,,0,0,%,0,,C,0,0,MfgSys,0,0,0,45.04,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,496,0,0,,,0,0,0,0,,,0,0,2018-07-13,0,0,0,0,0,0,496,EA,0,LBS,0,,,0,,,,0,0,0,0.0908,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,B40A81C0-385C-422A-93B9-2EADD84A3BB3,,0,,,0,,0
HEM,1,1,82062,0,10,AMS6322_0.4900GD,AMS 6322 0.4900 GD (8740),0.10526,36.841,FT,0,100,0,0,2.78,39,108.42,0,2018-04-06,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,P,0,0,MfgSys,0,108.42,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,39,0,0,,,0,0,0,0,,,0,0,2018-04-06,0,0,0,0,0,0,36.841,FT,0,LBS,0,,,0,,,,2.78,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,CE11F166-FCE7-437B-9EAD-1C656391AC42,,0,,,0,,0
HEM,0,1,82063,0,10,AMS4088_0.6200GDX0.1250W,AMS 4088 0.6200 GD x 0.1250 W (2024-T3),0.63158,189.474,FT,0,5,0,0,1.15,192,220.8,0,2018-03-15,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,220.8,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,192,0,0,,,0,0,0,0,,,0,0,2018-03-15,0,0,0,0,0,0,189.474,FT,0,LBS,0,,,0,,,,1.15,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,FCC21A52-8F22-49E5-86DD-811CD6CFACC0,,0,,,0,,0
HEM,0,0,82063,0,20,MS124698,"Insert, 3/8-24 Helicoil, P/n 1191-6cn0562",1,300,EA,0,80,0,0,0.031,0,0,0,2018-07-05,FGI,,,0,,0,0,0,0,0,0,"Vendor Supplied Material No Bom Required
",0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-07-05,0,0,0,0,0,0,300,EA,0,LBS,0,,,0,,,,0,0,0,0.031,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,F3DB0807-6A01-4B9B-9600-B221A1B93D90,,0,,,0,,0
HEM,0,0,82063,0,30,2291-6CN-0562LH,"3/8-24 Helicoil, Left Hand, Non-locking",1,300,EA,0,80,0,0,3.885,0,0,0,2018-07-05,FGI,,,0,,0,0,0,0,0,0,Don't Issue Helicoils Until Op 75,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-07-05,0,0,0,0,0,0,300,EA,0,LBS,0,,,0,,,,0,0,0,3.885,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,5D14267A-E244-4E20-9624-C6F75128AD00,,0,,,0,,0
HEM,1,0,82064,0,1,CONV,Conversion,1,500,EA,0,1,0,0,0,0,0,0,2018-02-21,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-02-21,0,0,0,0,0,0,500,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,C6C50598-C775-4793-BE29-181A7D1BFD5B,,0,,,0,,0
HEM,0,1,82065,0,10,AMS6415_S400_0.4375GD,AMS 6415 S400 0.4375 GD (4340),0.04545,22.725,FT,0,5,0,0,9.329,26,242.55,0,2018-06-15,PUR,,,0,,0,0,0,0,0,0,"Material Required To Be S400 Certified.

If Not Available, Test Material At Op05.

If Available, Op05 Is N/a.",0,,0,0,,0,0,%,0,,U,0,0,MfgSys,0,80.05,0,162.5,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,26,0,0,,,0,0,0,0,,,0,0,2018-06-15,0,0,0,0,0,0,22.725,FT,0,LBS,0,,,0,,,,3.079,0,0,6.25,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,42B10974-0403-4AD1-B9B3-C99A261DC4D5,,0,,,0,,0
HEM,0,1,82067,0,10,AMS4120_1.1150GD,AMS 4120 1.1150 GD (2024-T351),0.04743,7.1145,FT,0,10,0,0,194.35622,8,107.15,0,2018-03-13,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,R,0,0,MfgSys,0,36.01,29.22,0,41.92,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,8,0,0,,,0,0,0,0,,,0,0,2018-03-13,0,0,0,0,0,0,7.1145,FT,0,LBS,0,,,0,,,,4.50066,77.78978,112.06578,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,B327B6D7-3B6B-407D-AADF-C401267A2830,,0,,,0,,0
HEM,0,1,82067,0,20,CADMIUM_0.1250RD,CADMIUM 0.1250 RD (3006B WIRE),0.16667,25.0005,LBS,0,30,0,0,26.4,25,660,0,2018-03-13,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,660,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,25,0,0,,,0,0,0,0,,,0,0,2018-03-13,0,0,0,0,0,0,25.0005,LBS,0,LBS,0,,,0,,,,26.4,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,262F0A1D-5EFC-48D0-B5F8-2E204BE2AE77,,0,,,0,,0
HEM,1,1,82074,0,10,AMS5616_0.3650GD,AMS 5616 0.3650 GD (GREEK ASCOLOY),0.07843,7.843,FT,0,10,0,0,4.16,12,49.92,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,M,0,0,MfgSys,0,49.92,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,12,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,7.843,FT,0,LBS,0,,,0,,,,4.16,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1E57DC2D-5059-41F5-95EA-B16314D77225,,0,,,0,,0
HEM,0,1,82075,0,10,AMS5643_H1075_0.6250RD_HS461,AMS 5643 H1075 0.6250 RD (17-4PH),0.0652173,2.2827,FT,0,0,0,0,5.57989,3,16.74,0,2018-05-14,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,T,0,0,MfgSys,0,16.74,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,3,0,0,,,0,0,0,0,,,0,0,2018-05-14,0,0,0,0,0,0,2.2827,FT,0,LBS,0,,,0,,,,5.57989,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,35DDB975-9187-42D7-A69D-9594167B64C5,,0,,,0,,0
HEM,1,1,82076,0,10,AMS5662_S400_0.7500RD,AMS 5662 S400 0.7500 RD (INCO 718),1,78,FT,0,10,0,0,0,84,0,0,2018-02-26,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,84,0,0,,,0,0,0,0,,,0,0,2018-02-26,0,0,0,0,0,0,78,FT,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,C5DB9F2D-1C2D-4E18-AA2D-111016E0B73C,,0,,,0,,0
HEM,1,1,82077,0,10,AMS5662_0.7500RD,AMS 5662 0.7500 RD (INCO 718),1,180,FT,0,10,0,0,23.80952,180,4285.71,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N,0,0,MfgSys,0,4285.71,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,180,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,180,FT,0,LBS,1,,,0,,,,23.80952,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0A3A0C00-2C52-492C-AD78-FD5CB14E6CD6,,0,,,0,,0
HEM,1,1,82078,0,10,AMS4117_1.1250RD,AMS 4117 1.1250 RD (6061-T651),1,6,FT,0,10,0,0,4.38376,12,52.61,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,52.61,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,12,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,6,FT,0,LBS,1,,,0,,,,4.38376,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,6535D45A-2E3D-4DAF-AE33-4491867296BE,,0,Attention,,0,,0
HEM,0,1,82079,0,10,AMS6414_0.8650GD,AMS 6414 0.8650 GD (4340 VAC MELT),0.0543,11.946,FT,0,10,0,0,18.66373,12,174.98,0,2018-06-05,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,L,0,0,MfgSys,0,143.75,14.18,0,17.05,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,12,0,0,,,0,0,0,0,,,0,0,2018-06-05,0,0,0,0,0,0,11.946,FT,0,LBS,0,,,0,,,,18.05073,0,0,0.613,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,B43A6E78-1E98-4989-ABBD-760D60EA4119,,0,,,0,,0
HEM,0,1,82079,0,20,MIL-PRF-46002_GR1,PRESERVATIVE OIL,0,0,EA,0,80,0,0,50,0,0,0,2018-10-22,PUR,,,0,,0,0,0,0,0,0,Quantity As Required,0,,0,0,,0,0,%,1,,C,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-10-22,0,0,0,0,0,0,0,EA,0,LBS,0,,,0,,,,50,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,CE8CEC3D-0DF3-477A-AF97-A65C28F66882,,0,,,0,,0
HEM,0,1,82081,0,10,AMS5643_0.3750GD,AMS 5643 0.3750 GD (17-4PH),0.57143,14.2858,FT,0,10,0,0,1.85,15,27.75,0,2018-03-16,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,T,0,0,MfgSys,0,27.75,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,15,0,0,,,0,0,0,0,,,0,0,2018-03-16,0,0,0,0,0,0,14.2858,FT,0,LBS,1,,,0,,,,1.85,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,3C75B77D-9657-4F09-B038-D2A35514BB85,,0,,,0,,0
HEM,0,1,82082,0,10,AMS4117_0.6250RD,AMS 4117 0.6250 RD (6061-T651),0.279,27.9,FT,0,10,0,0,1.58752,28,44.45,0,2018-03-19,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,44.45,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,28,0,0,,,0,0,0,0,,,0,0,2018-03-19,0,0,0,0,0,0,27.9,FT,0,LBS,0,,,0,,,,1.58752,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,4E9FF304-9C2A-4858-969B-DEF64BD4400C,,0,,,0,,0
HEM,1,1,82083,0,10,MIL-R-46198_4.7000X2.6000ID,MIL-R-46198 TY2 CL1M SP21 4.7 OD x 2.6 ID (VESPEL),0.66,66,IN,0,10,0,0,420,66,27720,0,2018-04-18,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,98,0,0,MfgSys,0,27720,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,66,0,0,,,0,0,0,0,,,0,0,2018-04-18,0,0,0,0,0,0,66,IN,0,LBS,0,,,0,,,,420,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,399174AB-4994-4A29-965F-9A0E4EF6004A,,0,,,0,,0
HEM,1,0,82084,0,10,AMS5643_H1075_1.3750RD_HS461,AMS 5643 H1075 1.3750 RD (17-4PH),0.09677,5.2256,FT,0,100,0,0,17.92395,5,89.62,0,2018-04-05,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,T,0,0,MfgSys,0,89.62,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,5,0,0,,,0,0,0,0,,,0,0,2018-04-05,0,0,0,0,0,0,5.2256,FT,0,LBS,0,,,0,,,,17.92395,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,D00EA6B1-745E-45D5-8D6E-4651772B168B,,0,,,0,,0
HEM,1,0,82085,0,10,AMS5643_H1075_1.1250RD_HS461,AMS 5643 H1075 1.1250 RD (17-4PH),0.08824,5.2062,FT,0,100,0,0,100.78244,5,503.91,0,2018-04-05,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,T,0,0,MfgSys,0,44.77,162.1,7.44,289.6,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,5,0,0,,,0,0,0,0,,,0,0,2018-04-05,0,0,0,0,0,0,5.2062,FT,0,LBS,0,,,0,,,,8.95435,32.42,57.92,1.48809,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,AB175AE7-EBCC-4830-A4F1-E10F773ACA06,,0,,,0,,0
HEM,1,1,82087,0,10,AMS5659_H1025_0.7500RD_HS461,AMS 5659 H1025 0.7500 RD (15-5PH),0.05,3.75,FT,0,35,0,0,108.80737,4,103.98,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,2 Ft Bars Heat Treated Per Hs461 By An H.s. Approved Source,0,,0,0,,0,0,%,0,,S,0,0,MfgSys,0,32.2,10.81,41.66,19.31,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,4,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,3.75,FT,0,LBS,0,,,0,,,,8.05071,32.42,57.92,10.41666,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,3707E515-6D49-4FA2-9F07-9A7C9C6EF421,,0,,,0,,0
HEM,1,1,82088,0,10,AMS4117_0.6150GD,AMS 4117 0.6150 GD (6061-T651),0.10619,7.1148,FT,0,15,0,0,191.44308,8.5,48.96,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,13.49,14.61,0,20.86,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,8.5,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,7.1148,FT,0,LBS,0,,,0,,,,1.58752,77.78978,112.06578,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,4F621249-C0F5-4BCC-BD89-C10E3A73686B,,0,,,0,,0
HEM,0,1,82089,0,10,ASTM_A108_1018_0.2400GD,ASTM A108 1018 0.2400 GD (CARBON STEEL),0.12903,16.1288,FT,0,10,0,0,0.94,24,22.56,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,13,0,0,MfgSys,0,22.56,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,24,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,16.1288,FT,0,LBS,0,,,0,,,,0.94,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,4184DF73-8CA2-4C86-B78F-9A626A4CF200,,0,,,0,,0
HEM,0,0,82090,0,10,69295-2-1,"Pin, Straight, Headless",2,1500,EA,0,1900,0,0,0.50515,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,"Vendor Supplied Material No Bom Required
",0,,0,0,,0,0,%,0,,P,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,1500,EA,0,LBS,0,,,0,,,,0,0,0,0.50515,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,88CDD9B8-3C9E-4952-9B32-15884585159C,,0,,,0,,0
HEM,0,0,82090,0,20,769151-10,"Bushing, Thrust-input End",1,750,EA,0,1900,0,0,25.8896,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,A,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,750,EA,0,LBS,0,,,0,,,,0.54072,10.3496,13.00762,1.99166,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,51ADC46A-B5E9-491D-A95E-C1C4F6DC06F9,,0,,,0,,0
HEM,0,0,82090,0,30,PO-130_NATURAL,"1-7/16"" Slip Fit W/ Flange",1,750,EA,0,1900,0,0,0,0,0,0,2018-06-11,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-06-11,0,0,0,0,0,0,750,EA,0,LBS,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,C4A0406A-55C2-4FD1-96F1-D09B0C79AC31,,0,,,0,,0
HEM,0,1,82091,0,10,AMS5662_0.8750RD,AMS 5662 0.8750 RD (INCO 718),0.0613,1.4712,FT,0,5,0,0,32.66558,2,65.33,0,2018-03-23,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,N,0,0,MfgSys,0,65.33,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,2,0,0,,,0,0,0,0,,,0,0,2018-03-23,0,0,0,0,0,0,1.4712,FT,0,LBS,0,,,0,,,,32.66558,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,05D13899-290C-4BBD-8EFA-0F851E3F5733,,0,,,0,,0
HEM,0,1,82092,0,10,AMS5612_0.2500GD,AMS 5612 0.2500 GD (410),0.05003,2.5015,FT,0,10,0,0,1.51,5,7.55,0,2018-04-04,PUR,,,0,,0,0,0,0,0,0,MATERIAL PER AMS5613 REV. R PER P.O.,0,,0,0,,0,0,%,0,,J,0,0,MfgSys,0,7.55,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,5,0,0,,,0,0,0,0,,,0,0,2018-04-04,0,0,0,0,0,0,2.5015,FT,0,LBS,0,,,0,,,,1.51,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,ED5CB029-0D18-48EA-8CD2-6CCBDB855F28,,0,,,0,,0
HEM,1,1,82093,0,10,757528-20,"Adapter, Seal",1,38,EA,0,100,0,0,0,38,0,0,2018-03-07,FGI,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,E,0,0,MfgSys,0,0,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,38,0,0,,,0,0,0,0,,,0,0,2018-03-07,0,0,0,0,0,0,38,EA,0,,1,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0EC57C24-A437-4454-B336-D0797D089B20,,0,,,0,,0
HEM,0,0,82094,0,10,AMS4117_2.2500RD,AMS 4117 2.2500 RD (6061-T651),0.02239,21.4944,FT,0,10,0,0,16.59964,18,298.79,0,2018-04-12,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,298.79,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,18,0,0,,,0,0,0,0,,,0,0,2018-04-12,0,0,0,0,0,0,21.4944,FT,0,LBS,0,,,0,,,,16.59964,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,830E3EED-ABE8-4AF1-A12E-C369E2F25142,,0,,,0,,0
HEM,0,0,82095,0,10,AMS4117_2.2500RD,AMS 4117 2.2500 RD (6061-T651),0.02239,21.4944,FT,0,10,0,0,16.59964,18,298.79,0,2018-04-12,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,298.79,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,18,0,0,,,0,0,0,0,,,0,0,2018-04-12,0,0,0,0,0,0,21.4944,FT,0,LBS,0,,,0,,,,16.59964,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,EB806CD0-E356-418E-B858-5881848C2335,,0,,,0,,0
HEM,1,0,82096,0,10,ASTM_B187_C10100_0.2400GD,ASTM B187 C10100 H04 0.2400 GD (101 COPPER),0.03315,99.45,FT,0,10,0,0,3,81,243,0,2018-05-17,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,16,0,0,MfgSys,0,243,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,108,0,0,,,0,0,0,0,,,0,0,2018-05-17,0,0,0,0,0,0,99.45,FT,0,LBS,0,,,0,,,,3,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,187F9B18-3DAE-4466-BA72-5AA26BED47E8,,0,Attention,,0,,0
HEM,0,0,82097,0,10,AMS4117_2.2500RD,AMS 4117 2.2500 RD (6061-T651),0.02083,18.747,FT,0,10,0,0,16.59964,18,298.79,0,2018-04-12,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,K,0,0,MfgSys,0,298.79,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,18,0,0,,,0,0,0,0,,,0,0,2018-04-12,0,0,0,0,0,0,18.747,FT,0,LBS,0,,,0,,,,16.59964,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,DBB7D961-AA9C-40B2-85C2-302DA1D1BD13,,0,,,0,,0
HEM,0,1,82098,0,10,AMS5616_LCS_0.4250GD,AMS 5616 LCS 0.4250 GD (GREEK ASCOLOY),0.0795,41.7375,FT,0,100,0,0,3.79,42,159.18,0,2018-05-21,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,M,0,0,MfgSys,0,159.18,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,42,0,0,,,0,0,0,0,,,0,0,2018-05-21,0,0,0,0,0,0,41.7375,FT,0,LBS,0,,,0,,,,3.79,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,5D51A990-9E0A-4E1B-8815-41031C59B7C3,,0,,,0,,0
HEM,0,1,82099,0,10,AMS5659_0.3125RD,AMS 5659 0.3125 RD (15-5PH),1,24,FT,0,10,0,0,1.86615,26,48.52,0,2018-05-03,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,S,0,0,MfgSys,0,48.52,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,26,0,0,,,0,0,0,0,,,0,0,2018-05-03,0,0,0,0,0,0,24,FT,0,LBS,1,,,0,,,,1.86615,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,6B986061-5B9C-4442-BE0C-715DB8D00954,,0,,,0,,0
HEM,1,1,82100,0,10,AMS6415_1.5000RD,AMS 6415 1.5000 RD (4340),0.075,3.525,FT,0,500,0,0,7.2096,3.525,25.41,0,,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,U,0,0,MfgSys,0,25.41,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,0,0,0,0,0,0,3.525,FT,0,,0,,,0,,,,7.2096,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,00A3AE94-E02E-4E8D-A4F8-67B51C37D3C1,,0,,,0,,0
HEM,0,1,82101,0,10,AMS6415_1.5000RD,AMS 6415 1.5000 RD (4340),0.075,4.8,FT,0,500,0,0,7.2096,4.8,34.61,0,2018-03-15,PUR,,,0,,0,0,0,0,0,0,,0,,0,0,,0,0,%,0,,U,0,0,MfgSys,0,34.61,0,0,0,0,0,0,0,M,0,0,,0,0,0,,E,0,0,0,0,0,0,,,0,0,0,0,,,0,0,2018-03-15,0,0,0,0,0,0,4.8,FT,0,,0,,,0,,,,7.2096,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,8F2051E6-9385-4368-9A38-289912A6A448,,0,,,0,,0
