Company,CustNum,DocOrderAmt,OrderNum,OpenOrder,ShipViaCode,OrderDate,NeedByDate
HEM,66,2580.00,61769,0,UPSG,2018-02-05,2018-05-15
HEM,466,12375.00,61770,0,FXGD,2018-02-05,2018-08-15
HEM,412,549.48,61771,1,FDXI,2018-02-05,2018-06-26
HEM,412,52.01,61772,1,FDXI,2018-02-05,2018-06-26
HEM,170,7953.40,61773,1,UPSG,2018-02-05,2018-08-29
HEM,456,391.68,61774,0,UPSG,2018-02-05,2018-02-09
HEM,383,3800.00,61775,0,YRTK,2018-02-05,2018-02-26
HEM,341,1016.17,61776,0,UPSG,2018-02-05,2018-02-28
HEM,1,5750.00,61777,0,UPSG,2018-02-05,2018-04-13
HEM,1,561.00,61778,1,UPSG,2018-02-05,2018-03-26
HEM,495,24374.00,61779,1,UPSG,2018-02-06,2018-10-19
HEM,50,12257.50,61780,1,DHL,2018-02-06,2018-07-02
HEM,481,1474.50,61781,0,DHL,2018-02-06,2018-03-20
HEM,383,6535.00,61782,0,YRTK,2018-02-06,2018-02-26
HEM,341,775.65,61783,0,UPSG,2018-02-06,2018-02-26
HEM,272,6050.20,61784,1,TRK,2018-02-06,2018-07-13
HEM,134,780.00,61785,0,UPSG,2018-02-07,2018-02-27
HEM,341,8120.00,61786,0,UPSG,2018-02-07,2018-03-15
HEM,474,1618.16,61787,0,FXGD,2018-02-07,2018-02-16
HEM,528,1733.40,61788,1,DHL,2018-02-07,2018-05-23
HEM,237,1994.22,61789,1,UPSG,2018-02-07,2018-08-01
HEM,237,12481.50,61790,1,UPSG,2018-02-07,2018-05-10
HEM,362,3807.00,61791,0,YRTK,2018-02-08,2018-04-05
HEM,237,1387.20,61792,1,UPSG,2018-02-08,2018-05-02
HEM,237,1184.62,61793,0,UPSG,2018-02-08,2018-08-10
HEM,341,1300.00,61794,0,UPSG,2018-02-08,2018-03-02
HEM,336,200.00,61795,0,TRK,2018-02-08,2018-02-22
HEM,237,3760.59,61796,0,UPSG,2018-02-09,2018-05-31
HEM,307,627.30,61797,0,UPSG,2018-02-09,2018-03-01
HEM,237,4979.94,61798,1,UPSG,2018-02-09,2018-10-24
HEM,237,1213.30,61799,1,UPSG,2018-02-09,2018-10-17
HEM,237,1400.64,61800,1,UPSG,2018-02-09,2018-08-28
HEM,237,1400.64,61801,1,UPSG,2018-02-09,2018-08-28
HEM,241,1698.80,61802,1,FDXI,2018-02-09,2018-05-23
HEM,237,1675.04,61803,0,UPSG,2018-02-09,2018-05-10
HEM,237,4418.10,61804,1,UPSG,2018-02-09,2018-10-24
HEM,403,0.00,61806,1,TBD,2018-02-09,2018-03-03
HEM,344,310.08,61807,1,FDXI,2018-02-13,2018-06-04
HEM,46,125.00,61808,0,YRTK,2018-02-13,2018-03-06
HEM,341,507.46,61809,0,UPSG,2018-02-13,2018-03-07
HEM,494,1587.89,61810,0,YRTK,2018-02-13,2018-03-07
HEM,412,2385.50,61811,1,FDXI,2018-02-13,2018-07-09
HEM,340,2450.00,61812,0,UPSG,2018-02-13,2018-03-07
HEM,1,920.00,61813,0,UPSG,2018-02-13,2018-03-07
HEM,341,1147.50,61814,0,UPSG,2018-02-13,2018-02-16
HEM,491,450.40,61815,0,UPSG,2018-02-13,2018-02-28
HEM,383,3800.00,61816,0,YRTK,2018-02-14,2018-03-06
HEM,136,368.95,61817,0,UPSR,2018-02-14,2018-03-06
HEM,341,684.00,61818,0,UPSG,2018-02-14,2018-03-19
HEM,271,250.00,61819,0,UPSG,2018-02-14,2018-02-28
HEM,341,1166.68,61820,0,UPSG,2018-02-14,2018-03-08
HEM,92,989.00,61821,0,FXGD,2018-02-14,2018-05-25
HEM,97,821.00,61822,0,UPSG,2018-02-14,2018-05-18
HEM,1,4590.00,61824,0,UPSG,2018-02-14,2018-02-23
HEM,258,2348.00,61825,0,UPSG,2018-02-14,2018-03-06
HEM,203,1984.00,61826,0,UPSG,2018-02-14,2018-04-16
HEM,515,0.00,61827,1,FXGD,2018-02-14,
HEM,515,4572.00,61828,1,FXGD,2018-02-14,2018-08-22
HEM,344,3260.00,61829,1,FDXI,2018-02-15,2018-07-06
HEM,383,2400.00,61830,0,YRTK,2018-02-15,2018-03-08
HEM,602,250.00,61831,0,,2018-02-15,2018-03-08
HEM,579,445.00,61832,0,YRTK,2018-02-15,2018-03-08
HEM,383,0.00,61833,0,YRTK,2018-02-15,2018-03-08
HEM,381,954.25,61834,0,UPSG,2018-02-15,2018-02-20
HEM,383,3800.00,61835,0,YRTK,2018-02-15,2018-03-08
HEM,21,7934.00,61836,1,UPSG,2018-02-16,2018-06-11
HEM,28,2838.00,61837,1,UPSE,2018-02-16,2018-05-25
HEM,344,1962.00,61838,1,FDXI,2018-02-16,2018-06-15
HEM,237,611.55,61839,0,UPSG,2018-02-16,2019-02-13
HEM,237,4322.64,61840,1,UPSG,2018-02-16,2019-07-03
HEM,241,1050.90,61841,1,FDXI,2018-02-16,2018-05-03
HEM,272,2871.50,61842,1,TRK,2018-02-16,2018-07-23
HEM,276,2957.50,61843,0,UPSG,2018-02-16,2018-05-11
HEM,272,5836.00,61844,1,TRK,2018-02-16,2018-07-09
HEM,118,494.80,61845,1,TRK,2018-02-16,2018-03-09
HEM,272,7488.15,61846,0,TRK,2018-02-16,2018-05-25
HEM,336,200.00,61847,0,TRK,2018-02-16,2018-02-23
HEM,72,6651.50,61848,1,FX2,2018-02-16,2018-05-31
HEM,237,525.00,61849,0,UPSG,2018-02-16,2018-06-06
HEM,237,1721.25,61850,1,UPSG,2018-02-16,2018-05-30
HEM,72,15357.70,61851,1,FXST,2018-02-16,2018-07-19
HEM,72,1050.00,61852,0,FX2,2018-02-16,2018-05-25
HEM,290,20652.50,61853,1,FXGD,2018-02-16,2018-06-29
HEM,344,4960.00,61854,1,FDXI,2018-02-19,2018-07-06
HEM,418,550.00,61855,0,YRTK,2018-02-19,2018-03-08
HEM,383,1490.00,61856,0,YRTK,2018-02-19,2018-03-09
HEM,474,110.40,61857,0,FXGD,2018-02-19,2018-02-28
HEM,344,1725.00,61858,0,FDXI,2018-02-20,2018-06-04
HEM,352,0.00,61859,0,UPSG,2018-02-20,2018-07-27
HEM,97,11050.00,61860,1,UPSG,2018-02-20,2018-08-13
HEM,474,20740.00,61862,1,FXGD,2018-02-20,2018-04-20
HEM,72,19763.00,61863,1,FXST,2018-02-20,2018-07-06
HEM,1,0.00,61864,1,UPSG,2018-02-20,2018-02-27
HEM,244,14784.00,61865,1,UPSG,2018-02-21,2018-06-20
HEM,244,12800.00,61866,1,UPSG,2018-02-21,2018-06-28
HEM,97,1704.00,61867,0,UPSG,2018-02-21,2018-02-28
HEM,515,1794.00,61868,1,FXGD,2018-02-21,2018-08-28
HEM,332,3971.00,61869,0,UPSS,2018-02-21,2018-03-13
HEM,188,2569.00,61870,0,UPSG,2018-02-21,2018-03-09
HEM,63,2716.00,61871,0,UPSG,2018-02-21,2018-03-13
HEM,446,95.00,61872,0,UPSG,2018-02-21,2018-02-23
HEM,72,102630.00,61873,0,FXST,2018-02-22,2018-06-14
HEM,332,3547.50,61874,0,UPSR,2018-02-22,2018-03-13
HEM,237,1416.00,61875,0,UPSG,2018-02-22,2018-05-15
HEM,238,3131.31,61876,0,FDXI,2018-02-22,2018-04-18
HEM,97,1860.00,61877,1,UPSG,2018-02-22,2018-06-15
HEM,344,1581.95,61878,1,FDXI,2018-02-22,2018-08-10
HEM,362,874.00,61879,0,YRTK,2018-02-22,2018-03-14
HEM,118,1040.00,61880,0,TRK,2018-02-22,2018-03-14
HEM,72,939.00,61881,0,FXST,2018-02-22,2018-06-29
HEM,239,30249.83,61882,1,DHL,2018-02-22,
HEM,492,1162.50,61884,1,UPSG,2018-02-22,2018-11-30
HEM,237,3186.00,61885,1,UPSG,2018-02-22,2018-04-10
HEM,237,3908.94,61886,1,UPSG,2018-02-22,2018-04-26
HEM,237,426.00,61887,0,UPSG,2018-02-23,2018-05-14
HEM,237,0.00,61888,1,UPSG,2018-02-23,2018-05-28
HEM,237,892.90,61889,1,UPSG,2018-02-23,2018-07-04
HEM,237,21161.60,61890,1,UPSG,2018-02-23,2018-08-23
HEM,241,7714.00,61891,1,FDXI,2018-02-23,2018-07-13
HEM,344,3406.50,61893,1,FDXI,2018-02-23,2018-08-03
HEM,290,5039.21,61894,0,FXST,2018-02-23,2018-02-26
HEM,171,3920.42,61895,1,UPSG,2018-02-23,2018-07-25
HEM,237,8222.50,61896,1,UPSG,2018-02-23,2018-06-19
HEM,344,1477.50,61897,0,FDXI,2018-02-26,2018-08-03
HEM,217,1671.00,61898,0,YRTK,2018-02-26,2018-03-16
HEM,72,726.00,61899,0,FX2,2018-02-26,2018-03-23
HEM,597,3116.13,61900,1,,2018-02-26,2018-06-25
HEM,290,3067.20,61901,1,FXGD,2018-02-26,2018-06-12
HEM,237,737.10,61902,1,UPSG,2018-02-26,2018-03-01
HEM,237,1474.20,61903,1,UPSG,2018-02-26,2018-05-01
HEM,237,0.00,61904,0,UPSG,2018-02-26,2018-04-02
HEM,237,340.00,61905,1,UPSG,2018-02-26,2018-03-01
HEM,237,147.50,61906,1,UPSG,2018-02-26,2018-02-22
HEM,237,737.50,61907,1,UPSG,2018-02-26,2018-03-28
HEM,237,1595.00,61908,1,UPSG,2018-02-26,2018-03-01
HEM,237,3190.00,61909,1,UPSG,2018-02-26,2018-04-02
HEM,344,6036.00,61910,1,FDXI,2018-02-27,2018-05-18
HEM,341,394.40,61911,0,UPSG,2018-02-27,2018-03-19
HEM,110,12580.20,61912,0,YRTK,2018-02-27,2018-03-19
HEM,492,690.00,61913,1,UPSG,2018-02-27,2018-10-05
HEM,492,11850.00,61914,1,UPSG,2018-02-27,2018-08-31
HEM,237,9822.12,61915,0,UPSG,2018-02-27,2018-06-04
HEM,276,9966.72,61916,0,UPSG,2018-02-27,2018-02-02
HEM,237,646.95,61917,1,UPSG,2018-02-27,2018-06-28
HEM,237,0.00,61918,1,UPSG,2018-02-27,2018-06-05
HEM,50,12048.50,61919,1,DHL,2018-02-27,2018-07-02
HEM,206,16380.00,61920,1,FDXI,2018-02-27,2018-06-28
HEM,352,1040.00,61921,0,UPSG,2018-02-27,2018-06-22
HEM,412,2128.96,61922,0,FDXI,2018-02-28,2018-06-14
HEM,412,1082.60,61923,0,FDXI,2018-02-28,2018-07-19
HEM,50,2469.50,61924,1,DHL,2018-02-28,2018-07-02
HEM,97,0.00,61925,0,UPSG,2018-02-28,2018-03-20
HEM,341,1854.50,61926,0,UPSG,2018-02-28,2018-02-28
HEM,239,875.00,61927,1,DHL,2018-02-28,2018-05-01
HEM,217,1030.00,61928,0,YRTK,2018-03-01,2018-03-20
HEM,344,1260.90,61929,1,FDXI,2018-03-01,2018-06-08
HEM,237,1390.62,61930,1,UPSG,2018-03-01,2018-06-07
HEM,237,0.00,61931,0,UPSG,2018-03-01,2018-06-28
HEM,237,3273.42,61932,1,UPSG,2018-03-01,2018-07-24
HEM,237,4866.40,61935,0,UPSG,2018-03-01,2018-05-09
HEM,48,6200.00,61937,1,FDXI,2018-03-01,2018-03-16
HEM,81,255.00,61938,0,YRTK,2018-03-01,2018-03-08
HEM,237,561.00,61939,0,UPSG,2018-03-01,2018-05-23
HEM,203,1302.00,61940,1,UPSG,2018-03-01,2018-05-29
HEM,44,1938.00,61941,1,UPSG,2018-03-01,2018-07-02
HEM,237,3414.20,61942,1,UPSG,2018-03-02,2018-08-08
HEM,237,4113.90,61943,1,UPSG,2018-03-02,2018-07-25
HEM,403,5544.22,61944,1,TBD,2018-03-02,2019-06-30
HEM,450,8220.00,61945,0,UPSG,2018-03-02,2018-03-05
HEM,341,1627.00,61946,0,UPSG,2018-03-02,2018-03-23
HEM,149,1440.00,61947,0,UPSG,2018-03-02,2018-04-05
HEM,383,3800.00,61948,0,YRTK,2018-03-05,2018-03-23
HEM,383,3800.00,61949,0,YRTK,2018-03-05,2018-03-23
HEM,1,1769.00,61950,0,UPSG,2018-03-05,2018-03-23
HEM,72,4359.50,61952,1,,2018-03-05,2018-07-25
HEM,100,980.00,61953,0,YRTK,2018-03-05,2018-03-23
HEM,72,2475.20,61954,1,,2018-03-05,2018-06-25
HEM,72,15452.00,61955,1,FX2,2018-03-05,2018-08-30
HEM,72,1461.00,61956,1,FX2,2018-03-05,2018-06-25
HEM,344,756.00,61957,0,FDXI,2018-03-05,2018-04-13
HEM,344,2593.50,61958,1,FDXI,2018-03-05,2018-06-15
HEM,217,590.00,61959,0,YRTK,2018-03-05,2018-03-23
HEM,217,2240.40,61960,0,YRTK,2018-03-05,2018-03-23
HEM,466,28125.00,61961,1,FXGD,2018-03-05,2018-07-10
HEM,237,1170.00,61962,1,UPSG,2018-03-05,2018-10-22
HEM,237,2261.00,61963,1,UPSG,2018-03-05,2018-06-18
HEM,237,1044.12,61964,0,UPSG,2018-03-05,2018-06-18
HEM,237,13918.20,61965,1,UPSG,2018-03-05,2018-07-02
HEM,474,2630.25,61967,1,FXGD,2018-03-05,2018-03-20
HEM,241,30849.66,61968,1,FDXI,2018-03-06,2018-11-30
HEM,503,200.00,61969,0,YRTK,2018-03-07,2018-03-14
HEM,419,388.50,61970,0,YRTK,2018-03-07,2018-03-27
HEM,336,200.00,61971,0,TRK,2018-03-07,2018-03-16
HEM,336,170.00,61972,0,TRK,2018-03-07,2018-03-16
HEM,336,190.00,61973,0,TRK,2018-03-07,2018-03-16
HEM,336,190.00,61974,0,TRK,2018-03-07,2018-03-16
HEM,336,190.00,61975,0,TRK,2018-03-07,2018-03-16
HEM,145,185.00,61976,0,YRTK,2018-03-08,2018-03-15
HEM,383,2225.00,61977,0,YRTK,2018-03-08,2018-03-29
HEM,383,3765.00,61978,0,YRTK,2018-03-08,2018-03-29
HEM,381,509.64,61979,0,UPSG,2018-03-08,2018-03-29
HEM,258,1492.00,61980,0,UPSG,2018-03-08,2018-03-29
HEM,81,319.00,61981,0,YRTK,2018-03-08,2018-03-15
HEM,237,0.00,61982,0,UPSG,2018-03-08,2018-03-09
HEM,118,583.56,61983,0,TRK,2018-03-09,2018-03-29
HEM,118,460.20,61984,0,TRK,2018-03-09,2018-03-29
HEM,264,6590.00,61985,1,FDXI,2018-03-09,2018-09-07
HEM,344,2639.40,61986,1,FDXI,2018-03-09,2018-09-14
HEM,97,5525.70,61988,1,UPSG,2018-03-09,2018-07-24
HEM,156,1444.00,61989,1,FXGD,2018-03-09,2018-08-15
HEM,352,4704.00,61990,1,UPSG,2018-03-09,2018-08-16
HEM,1,13750.00,61991,0,UPSG,2018-03-09,2018-03-23
HEM,1,1264.00,61992,1,UPSG,2018-03-12,2018-04-24
HEM,1,899.60,61993,1,UPSG,2018-05-17,2018-05-10
HEM,276,3156.15,61994,1,UPSG,2018-03-12,2018-07-25
HEM,456,235.20,61995,1,UPSG,2018-03-12,2018-03-13
HEM,514,13582.10,61996,1,UPSG,2018-03-12,2018-04-06
HEM,213,656.25,61997,0,YRTK,2018-03-12,2018-03-19
HEM,412,1164.80,61998,1,FDXI,2018-03-12,2018-08-01
HEM,100,1790.00,61999,0,YRTK,2018-03-12,2018-03-30
HEM,237,1473.60,62000,0,UPSG,2018-03-12,2018-06-13
HEM,514,53330.24,62001,1,UPSG,2018-03-12,2018-04-06
HEM,237,1316.52,62002,1,UPSG,2018-03-12,2018-05-28
HEM,237,1251.00,62003,1,UPSG,2018-03-12,2018-10-19
HEM,237,1627.60,62004,1,UPSG,2018-03-12,2018-06-28
HEM,237,937.02,62005,0,UPSG,2018-03-12,2018-06-13
HEM,237,711.60,62006,1,UPSG,2018-03-12,2018-07-10
HEM,241,3066.33,62007,1,FDXI,2018-03-12,
HEM,237,15746.40,62008,1,UPSG,2018-03-12,
HEM,156,5200.00,62009,1,FXGD,2018-03-13,2018-09-05
HEM,1,13750.00,62010,0,UPSG,2018-03-13,2018-04-20
HEM,213,637.50,62011,0,YRTK,2018-03-13,2018-03-20
HEM,1,13750.00,62012,0,UPSG,2018-03-13,2018-05-18
HEM,1,13750.00,62013,1,UPSG,2018-03-13,2018-06-22
HEM,1,13750.00,62014,1,UPSG,2018-03-13,2018-07-20
HEM,1,13750.00,62015,1,UPSG,2018-03-13,2018-08-24
HEM,1,13750.00,62016,1,UPSG,2018-03-13,2018-09-21
HEM,1,2400.00,62017,1,UPSG,2018-03-13,2018-04-25
HEM,1,507.20,62018,1,UPSG,2018-03-13,2018-04-02
HEM,348,7280.00,62019,1,UPSG,2018-03-13,2018-07-02
HEM,611,1300.00,62020,0,UPSG,2018-03-14,2018-04-03
HEM,466,1835.00,62021,1,FXGD,2018-03-14,2018-07-23
HEM,149,922.50,62022,0,UPSG,2018-03-14,2018-04-03
HEM,72,9351.50,62023,1,FX2,2018-03-14,2018-07-16
HEM,1,11825.00,62024,1,UPSG,2018-03-14,2018-10-19
HEM,193,7366.98,62025,1,UPSG,2018-03-15,2018-06-15
HEM,383,2680.00,62026,0,YRTK,2018-03-15,2018-04-04
HEM,383,3275.00,62027,0,YRTK,2018-03-15,2018-04-04
HEM,147,563.90,62028,0,YRTK,2018-03-15,2018-04-04
HEM,217,660.00,62029,0,YRTK,2018-03-15,2018-04-04
HEM,403,10231.02,62030,1,TBD,2018-03-15,2019-06-30
HEM,403,15074.78,62031,1,TBD,2018-03-15,2019-06-30
HEM,418,3650.00,62032,0,YRTK,2018-03-15,2018-04-04
HEM,341,537.50,62033,0,UPSG,2018-03-16,2018-04-12
HEM,237,2175.00,62034,1,UPSG,2018-03-16,2018-08-07
HEM,237,0.00,62035,1,UPSG,2018-03-16,2019-04-30
HEM,237,2125.00,62036,0,UPSG,2018-03-16,2018-03-16
HEM,237,3929.20,62037,1,UPSG,2018-03-16,2018-07-28
HEM,237,1335.00,62038,1,UPSG,2018-03-16,2018-09-05
HEM,237,1115.00,62039,1,UPSG,2018-03-16,2018-10-11
HEM,237,14066.00,62040,1,UPSG,2018-03-16,2019-02-07
HEM,237,3362.85,62041,1,UPSG,2018-03-16,2018-07-12
HEM,237,1171.73,62042,0,UPSG,2018-03-16,2018-09-20
HEM,383,1420.00,62043,0,YRTK,2018-03-16,2018-04-05
HEM,145,125.00,62044,0,YRTK,2018-03-16,2018-03-23
HEM,331,845.00,62045,1,FXGD,2018-03-19,2018-09-10
HEM,403,326.52,62046,1,TBD,2018-03-19,2020-12-31
HEM,515,4125.00,62047,1,FXGD,2018-03-19,2018-08-03
HEM,243,36081.00,62048,1,UPSG,2018-03-19,2018-08-01
HEM,344,3900.00,62049,1,FDXI,2018-03-19,2018-07-13
HEM,72,1079.00,62050,1,FX2,2018-03-19,2018-08-02
HEM,97,724.40,62051,1,UPSG,2018-03-19,2018-03-29
HEM,50,7928.00,62052,1,DHL,2018-03-19,
HEM,118,1060.00,62053,0,TRK,2018-03-19,2018-04-06
HEM,118,0.00,62054,1,TRK,2018-03-19,2018-04-06
HEM,118,1114.40,62055,0,TRK,2018-03-19,2018-04-06
HEM,121,9440.00,62056,1,FDXI,2018-03-20,2018-07-30
HEM,344,4694.00,62057,1,FDXI,2018-03-20,2018-09-03
HEM,72,4520.00,62058,1,FX2,2018-03-20,2018-07-20
HEM,156,0.00,62059,1,FXGD,2018-03-20,
HEM,72,3690.00,62060,1,FX2,2018-03-20,2018-04-06
HEM,568,6537.60,62061,1,UPSG,2018-03-20,2018-08-03
HEM,72,10740.00,62062,1,FX2,2018-03-20,2018-07-31
HEM,171,1192.75,62064,1,UPSG,2018-03-20,2018-08-06
HEM,72,10711.80,62065,1,FX2,2018-03-20,
HEM,340,1119.35,62066,0,UPSG,2018-03-20,2018-04-06
HEM,481,1671.10,62067,0,DHL,2018-03-20,2018-04-02
HEM,171,630.48,62068,1,UPSG,2018-03-20,2018-07-19
HEM,171,6920.00,62069,1,UPSG,2018-03-20,2018-08-06
HEM,115,8590.00,62070,1,FDXI,2018-03-20,2018-05-01
HEM,50,16229.50,62071,1,DHL,2018-03-21,2018-07-25
HEM,155,6365.60,62072,0,UPSG,2018-03-21,2018-05-18
HEM,213,656.25,62073,0,YRTK,2018-03-21,2018-03-29
HEM,136,398.70,62074,0,UPSG,2018-03-21,2018-04-10
HEM,28,7314.00,62075,1,UPSE,2018-03-21,
HEM,341,1166.30,62076,0,UPSG,2018-03-21,2018-04-09
HEM,383,3765.00,62077,0,YRTK,2018-03-21,2018-04-10
HEM,341,762.00,62078,0,UPSG,2018-03-21,2018-04-10
HEM,145,155.00,62079,0,YRTK,2018-03-21,2018-03-28
HEM,190,1290.00,62080,0,YRTK,2018-03-21,2018-04-10
HEM,341,1907.04,62081,0,UPSG,2018-03-21,2018-05-02
HEM,336,330.00,62082,0,TRK,2018-03-21,2018-03-30
HEM,336,180.00,62083,0,TRK,2018-03-21,2018-03-30
HEM,237,519.40,62084,0,UPSG,2018-03-21,2018-03-21
HEM,237,4230.00,62085,0,UPSG,2018-03-21,2018-05-15
HEM,237,1645.41,62086,1,UPSG,2018-03-21,2018-07-18
HEM,237,3326.48,62087,1,UPSG,2018-03-21,
HEM,237,1580.00,62088,1,UPSG,2018-03-21,
HEM,237,970.60,62089,1,UPSG,2018-03-21,
HEM,237,3185.00,62090,0,UPSG,2018-03-22,
HEM,237,1335.60,62091,1,UPSG,2018-03-22,
HEM,237,256.00,62092,1,UPSG,2018-03-22,
HEM,358,1950.00,62094,1,TRK,2018-03-22,2018-07-18
HEM,237,630.00,62096,1,UPSG,2018-03-22,
HEM,1,38.00,62097,0,UPSG,2018-03-22,2018-03-30
HEM,238,2394.42,62098,1,FDXI,2018-03-22,
HEM,238,931.68,62099,1,FDXI,2018-03-22,
HEM,97,1424.75,62100,0,UPSG,2018-03-22,2018-03-22
HEM,1,5750.00,62103,1,UPSG,2018-03-22,2018-04-20
HEM,1,5750.00,62104,1,UPSG,2018-03-22,2018-05-25
HEM,1,5750.00,62105,1,UPSG,2018-03-22,2018-07-20
HEM,1,5750.00,62106,1,UPSG,2018-03-22,2018-07-26
HEM,1,5750.00,62107,1,UPSG,2018-03-22,2018-08-24
HEM,1,5750.00,62108,1,UPSG,2018-03-22,2018-10-19
HEM,1,5750.00,62109,1,UPSG,2018-03-22,2018-10-19
HEM,1,8670.00,62110,0,UPSG,2018-03-22,2018-06-18
HEM,1,15000.00,62111,1,UPSG,2018-03-22,2018-08-01
HEM,1,15000.00,62112,1,UPSG,2018-03-22,2018-07-02
HEM,1,15000.00,62113,1,UPSG,2018-03-22,2018-06-01
HEM,1,1065.30,62115,1,UPSG,2018-03-22,2018-05-16
HEM,1,8670.00,62116,1,UPSG,2018-03-23,2018-06-18
HEM,81,367.00,62117,0,YRTK,2018-03-23,2018-03-29
HEM,341,495.00,62118,0,UPSG,2018-03-23,2018-04-09
HEM,217,1005.00,62119,0,YRTK,2018-03-23,2018-04-12
HEM,377,2040.00,62121,0,FDXI,2018-03-23,2018-06-29
HEM,237,639.20,62122,1,UPSG,2018-03-23,2019-06-30
HEM,237,350.00,62126,1,UPSG,2018-03-23,2018-07-10
HEM,237,1325.80,62127,1,UPSG,2018-03-23,2018-06-22
HEM,237,2090.61,62128,1,UPSG,2018-03-26,
HEM,237,4708.80,62129,1,UPSG,2018-03-26,
HEM,237,5796.00,62130,1,UPSG,2018-03-26,
HEM,237,2676.96,62131,1,UPSG,2018-03-26,
HEM,44,1299.70,62132,0,UPSG,2018-03-26,2018-04-16
HEM,515,8360.00,62133,1,FXGD,2018-03-26,2018-07-26
HEM,239,9178.16,62134,1,DHL,2018-03-26,2018-06-01
HEM,504,250.00,62135,0,UPSG,2018-03-26,2018-04-13
HEM,217,0.00,62136,1,YRTK,2018-03-26,2018-04-13
HEM,72,1353.00,62137,0,FX2,2018-03-26,2018-06-14
HEM,517,3861.00,62138,1,UPSG,2018-03-26,2018-07-09
HEM,613,125.00,62139,0,YRTK,2018-03-26,2018-04-06
HEM,217,1686.40,62140,0,YRTK,2018-03-26,2018-04-13
HEM,97,1026.25,62141,0,UPSG,2018-03-26,2018-04-26
HEM,237,550.00,62142,1,UPSG,2018-03-26,2018-05-21
HEM,217,890.90,62143,0,YRTK,2018-03-26,2018-04-13
HEM,463,328.00,62144,0,YRTK,2018-03-27,2018-04-16
HEM,149,715.00,62145,0,UPSG,2018-03-27,2018-04-16
HEM,149,325.00,62146,0,UPSG,2018-03-27,2018-04-16
HEM,479,1744.15,62147,0,UPSG,2018-03-27,2018-04-13
HEM,72,13600.00,62148,1,FXST,2018-03-27,2018-08-10
HEM,188,2752.50,62149,1,UPSG,2018-03-27,2018-04-09
HEM,159,1017.00,62150,0,DHL,2018-03-27,2018-06-04
HEM,341,338.15,62151,0,UPSG,2018-03-27,2018-04-20
HEM,81,767.50,62152,0,YRTK,2018-03-27,2018-03-29
HEM,383,3800.00,62153,0,YRTK,2018-03-27,2018-04-16
HEM,383,965.00,62154,0,YRTK,2018-03-27,2018-04-16
HEM,104,29638.80,62155,1,UPSG,2018-03-27,2018-07-27
HEM,118,0.00,62156,1,TRK,2018-03-28,2018-04-17
HEM,344,3680.00,62157,1,FDXI,2018-03-28,2018-06-08
HEM,145,170.00,62158,0,YRTK,2018-03-28,2018-04-04
HEM,104,23405.20,62159,1,UPSG,2018-03-28,2018-07-27
HEM,514,7630.00,62160,1,UPSG,2018-03-28,2018-04-06
HEM,183,981.75,62161,0,FDXI,2018-03-28,2018-04-17
HEM,237,3383.76,62162,1,UPSG,2018-03-28,
HEM,240,2372.80,62163,1,FXST,2018-03-28,
HEM,237,5306.58,62164,1,UPSG,2018-03-28,
HEM,237,1574.28,62165,1,UPSG,2018-03-28,
HEM,237,3634.80,62166,1,UPSG,2018-03-28,
HEM,237,5057.10,62167,1,UPSG,2018-03-28,
HEM,403,1856.64,62168,1,TBD,2018-03-28,2018-05-13
HEM,104,36814.68,62169,1,UPSG,2018-03-28,2018-07-31
HEM,614,125.00,62170,0,YRTK,2018-03-28,2018-04-17
HEM,100,1655.45,62171,0,YRTK,2018-03-29,2018-04-18
HEM,104,17466.15,62172,1,UPSG,2018-03-29,2018-07-30
HEM,213,656.25,62173,0,YRTK,2018-03-29,2018-04-06
HEM,240,4632.00,62174,1,FXST,2018-03-29,
HEM,237,2299.00,62175,1,UPSG,2018-03-29,
HEM,237,1100.00,62176,0,UPSG,2018-03-29,
HEM,240,4896.06,62177,1,FXST,2018-03-29,
HEM,1,300.00,62178,1,UPSG,2018-03-29,2018-05-04
HEM,1,1200.00,62179,1,UPSG,2018-03-29,2018-05-04
HEM,1,900.00,62180,1,UPSG,2018-05-04,2018-04-27
HEM,412,549.48,62181,0,FDXI,2018-04-02,2018-04-06
HEM,412,549.48,62182,0,FDXI,2018-04-02,2018-04-06
HEM,412,45.79,62183,1,FDXI,2018-04-02,2018-04-06
HEM,244,27720.00,62185,1,UPSG,2018-04-02,2018-07-12
HEM,252,735.00,62186,1,UPSG,2018-04-02,2018-07-02
HEM,229,4199.60,62187,1,UPSG,2018-04-02,2018-06-25
HEM,290,1916.30,62188,0,FXGD,2018-04-02,2018-04-16
HEM,156,7950.00,62189,1,FXGD,2018-04-02,2018-08-20
HEM,156,4720.00,62190,1,FXGD,2018-04-02,2018-08-20
HEM,156,7840.00,62191,1,FXGD,2018-04-02,2018-04-17
HEM,412,52.01,62192,1,FDXI,2018-04-02,2018-12-20
HEM,156,20640.00,62193,1,FXGD,2018-04-02,2018-04-17
HEM,156,27700.00,62194,1,FXGD,2018-04-02,2018-09-18
HEM,171,555.20,62196,1,UPSG,2018-04-02,2018-05-25
HEM,190,1080.30,62197,0,YRTK,2018-04-03,2018-04-20
HEM,81,85.00,62198,0,YRTK,2018-04-03,2018-04-09
HEM,217,960.00,62199,0,YRTK,2018-04-03,2018-04-20
HEM,383,3800.00,62200,0,YRTK,2018-04-03,2018-04-23
